Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
5024894.0,2546447.0,2478447.0,23.038,6.691,9.0,27.14089,33.4709,34.16005,20.59833,5.739,12664165103.1895,1.1851792829892964,-364446529.080675,2387804878.04878,2184.92171178138,0.07,78.3627517306781,63.368,70.469,101.51146058531315,33.21782297364581,93.34517165078628,2007,Turkmenistan
4954029.0,2511099.0,2442930.0,22.644,6.769,9.0,26.82387,33.93318,34.39709,20.53142,6.583,10276674364.8961,1.1851792829892964,-626000000.0,1767369515.01155,2054.08567450857,0.09,78.3627517306781,62.908,70.159,101.51146058531315,33.21782297364581,93.34517165078628,2006,Turkmenistan
4885775.0,2477064.0,2408711.0,22.335,6.869,9.0,26.65727,34.43885,34.72877,20.64207,7.468,8103901996.37024,1.1851792829892964,-563000000.0,1501814882.03267,1996.61261519411,0.08,78.3627517306781,62.56,69.636,101.51146058531315,33.21782297364581,93.34517165078628,2005,Turkmenistan
4819792.0,2444135.0,2375657.0,22.043,6.741,9.0,26.48326,35.21344,35.33252,20.77547,8.151,6838351088.46688,1.1851792829892964,-107000000.0,1255210745.71561,1867.5079754479,0.08,78.3627517306781,62.418,69.806,101.51146058531315,33.21782297364581,93.34517165078628,2004,Turkmenistan
4758988.0,2413773.0,2345215.0,22.055,6.797,9.0,26.51147,35.6778,35.80154,20.93913,8.948,5977440582.80171,1.1851792829892964,-77999989.9378157,1142862892.67674,1708.34639633468,0.08,78.3627517306781,62.178,69.371,101.51146058531315,33.21782297364581,93.34517165078628,2003,Turkmenistan
4698968.0,2383903.0,2315065.0,22.103,6.88,9.0,26.60273,36.18582,36.38662,21.12052,9.708,4462028988.72949,1.1851792829892964,-122299983.346689,934027730.399386,1742.72308302589,0.09,78.3627517306781,61.847,68.972,101.51146058531315,33.21782297364581,93.34517165078628,2002,Turkmenistan
4635094.0,2352143.0,2282951.0,22.844,6.932,9.0,26.79202,36.38582,36.70584,21.33392,10.644,3534771968.51189,1.1851792829892964,-104999982.210787,816463207.70398,1755.51995277766,0.1,78.3627517306781,61.571,68.79,101.51146058531315,33.21782297364581,93.34517165078628,2001,Turkmenistan
4569132.0,2319309.0,2249823.0,23.709,6.949,9.0,26.9097,36.33511,36.56598,21.55377,11.513,2904662604.82053,1.1851792829892964,-177280017.496727,654675247.634449,1672.52773612143,0.1,78.3627517306781,61.326,68.781,101.51146058531315,33.21782297364581,93.34517165078628,2000,Turkmenistan
4501079.0,2285409.0,2215670.0,24.507,7.166,9.0,27.02241,36.92612,37.19261,21.80109,12.7,2450564467.58315,1.1851792829892964,-5700021.50505205,608761514.709512,1400.55306738673,0.09,78.3627517306781,60.809,68.292,101.51146058531315,33.21782297364581,93.34517165078628,1999,Turkmenistan
4431517.0,2250830.0,2180687.0,25.39,7.372,9.0,27.05642,37.19355,37.21223,22.09504,12.2,2605688065.08338,1.1851792829892964,32639990.0299825,655564678.610831,1547.77698020791,0.1,78.3627517306781,60.466,67.802,101.51146058531315,33.21782297364581,93.34517165078628,1998,Turkmenistan
4363672.0,2217208.0,2146464.0,26.46,7.637,8.913544668587896,27.13173,37.41964,37.34204,22.26063,11.0,2450349634.47436,1.1851792829892964,84799962.1881317,495804318.478701,1169.19878487659,0.0,78.3627517306781,60.026,67.328,101.51146058531315,33.21782297364581,93.34517165078628,1997,Turkmenistan
4301093.0,2186314.0,2114779.0,27.573,7.735,8.913544668587896,27.56211,37.92431,38.28302,22.49197,10.3,2378759975.44506,1.1851792829892964,16800030.6936771,300491098.83364,1434.28658715354,0.0,78.3627517306781,60.028,67.21,101.51146058531315,33.21782297364581,93.34517165078628,1996,Turkmenistan
4226623.0,2149535.0,2077088.0,29.02,7.788,8.913544668587896,27.66239,37.93625,38.20095,22.62914,8.3,2482228439.71407,1.1851792829892964,18399708.6643222,402410346.745057,1555.37884500226,0.0,78.3627517306781,60.023,67.39,101.51146058531315,33.21782297364581,93.34517165078628,1995,Turkmenistan
9441129.0,2893385.0,6547744.0,20.700378250591015,6.343086682427107,12.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,2.754,507534921715.453,1.1851792829892964,-2489176310.41438,31713744021.113472,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,101.51146058531315,33.21782297364581,93.34517165078628,2022,United Arab Emirates
9365145.0,2853108.0,6512037.0,10.307,1.874,12.0,27.17036,1.704158,0.0432008,5.031159,3.11,415021590687.543,1.1851792829892964,-735194009.52928,3793405010.21103,3671.529454986526,20.82783034257749,78.3627517306781,77.216,80.937,101.51146058531315,33.21782297364581,93.34517165078628,2021,United Arab Emirates
9287289.0,2811921.0,6475368.0,10.62,1.766,12.0,27.57689,1.783298,0.0489603,5.605221,4.29,349473015330.157,-6.73298882604661,-1878829135.46595,3368537944.17971,3671.529454986526,0.92,78.3627517306781,77.464,81.112,115.833160400391,52.7062187194824,105.32071685791,2020,United Arab Emirates
9211657.0,2767844.0,6443813.0,9.75,1.471,12.0,28.84476,2.241195,0.0550652,4.994152,2.33,417989721742.682,-0.78084646484136,2069434989.78897,3121180258.67937,3671.529454986526,0.67,78.3627517306781,78.175,81.907,115.148788452148,46.4808311462402,118.872009277344,2019,United Arab Emirates
9140169.0,2721838.0,6418331.0,10.049,1.324,12.0,34.59663,1.464063,0.0395512,5.486835,2.24,427049432157.931,-2.16792260631709,1424098025.86794,3038302981.62015,3671.529454986526,0.32,78.3627517306781,78.028,81.79,101.51146058531315,33.21782297364581,93.34517165078628,2018,United Arab Emirates
9068296.0,2675812.0,6392484.0,10.62,1.202,12.0,34.39581,1.789881,0.0477833,5.203954,2.46,390516804029.952,7.20270351356518,2777399591.55888,2974791449.96596,3671.529454986526,0.19,78.3627517306781,77.871,81.626,111.890777587891,33.21782297364581,93.34517165078628,2017,United Arab Emirates
8994263.0,2628601.0,6365662.0,10.993,1.102,12.0,34.67334,2.196307,0.0585943,4.992422,1.64,369255326235.534,0.315867067178942,2096664397.54935,2772601307.01157,3671.529454986526,0.12,78.3627517306781,77.684,81.396,116.86792755127,33.21782297364581,93.34517165078628,2016,United Arab Emirates
8916899.0,2579445.0,6337454.0,11.478,1.014,12.0,33.17636,2.415707,0.0669274,5.056248,1.763,370275469571.137,-9.51307340720339,1742682096.6644,2679578379.85024,3671.529454986526,0.13,78.3627517306781,77.563,81.212,125.636726379395,33.21782297364581,125.165298461914,2015,United Arab Emirates
8835951.0,2528176.0,6307775.0,11.989,0.948,12.0,31.34645,2.705361,0.0783827,5.275731,1.902,414105366752.893,4.5878317918452,658951667.801225,2603546712.04901,11562.9885226842,0.14,86.1283490244126,77.331,81.023,118.973251342773,33.21782297364581,112.281379699707,2014,United Arab Emirates
8751847.0,2475122.0,6276725.0,12.438,0.896,12.0,29.93279,2.982555,0.091154,5.864718,2.032,400218529748.128,6.5997281227862,462899931.926481,2534073655.54799,11271.1065447099,0.1,93.6148828988519,77.084,80.828,111.886131286621,33.21782297364581,99.6854934692383,2013,United Arab Emirates
8664969.0,2420593.0,6244376.0,12.911,0.85,12.0,28.67111,3.270368,0.1053584,6.619329,2.171,384610125391.423,3.47868243365146,299523485.364193,2415136174.26821,10988.9602605618,0.1,90.1045374259987,76.931,80.623,106.778038024902,33.21782297364581,91.5319137573242,2012,United Arab Emirates
8575205.0,2364605.0,6210600.0,13.292,0.82,6.0,27.64876,3.542934,0.1198405,7.283741,2.284,350666058379.85,14.8346157553844,135330156.569095,2356202641.25255,10732.8046384897,0.11,91.6755854668508,76.665,80.415,101.51146058531315,33.21782297364581,93.34517165078628,2011,United Arab Emirates
8481771.0,2306780.0,6174991.0,13.665,0.795,6.0,26.78637,3.775711,0.1324047,8.388277,2.464,289787452661.675,-4.57126911150671,-83866575.9019741,2212294758.33901,10695.2899341423,0.11,78.3627517306781,76.459,80.203,101.51146058531315,33.21782297364581,93.34517165078628,2010,United Arab Emirates
7992644.0,2174433.0,5818211.0,13.9,0.867,6.0,25.91587,3.994488,0.1461261,8.073701,2.668,253547358747.447,-26.642374917195,2614111640.57182,2628999319.26481,10518.7970338726,0.11,78.3627517306781,76.233,79.982,101.51146058531315,33.21782297364581,93.34517165078628,2009,United Arab Emirates
6988685.0,1943967.0,5044718.0,14.08,1.011,6.0,24.39442,4.258621,0.1618984,6.363083,2.721,315474615738.598,-11.1976513286862,3803948264.12526,2609938733.83254,11457.0909978057,0.11,99.9268309689007,76.027,79.75,101.51146058531315,33.21782297364581,93.34517165078628,2008,United Arab Emirates
5872624.0,1691536.0,4181088.0,14.24,1.229,6.0,25.3941,4.75652,0.137284,5.433903,2.86,257916133424.098,-10.7836405465541,8373042886.31722,2518992511.91287,12029.5459065658,0.11,99.9251754727605,75.825,79.52,101.51146058531315,33.21782297364581,93.34517165078628,2007,United Arab Emirates
4898954.0,1470866.0,3428088.0,14.484,1.449,6.0,26.44299,5.33595,0.1149641,4.763742,2.926,222116541865.214,2.65454369136802,4737916950.30633,2430496936.69163,12651.0679626712,0.12,99.9299339718219,75.639,79.289,101.51146058531315,33.21782297364581,93.34517165078628,2006,United Arab Emirates
4280993.0,1325577.0,2955416.0,15.206,1.563,6.0,27.60881,5.969338,0.0961518,4.736012,3.12,180617467964.602,-1.15871487628198,2886317222.60041,2520353982.30089,13161.1988153216,0.11,99.9371768487103,75.417,79.033,101.51146058531315,33.21782297364581,93.34517165078628,2005,United Arab Emirates
3993339.0,1249568.0,2743771.0,16.094,1.613,6.0,27.88228,6.396084,0.0889508,4.938934,2.904,147824370319.946,5.29542520948631,707964601.769912,2461810755.61607,12184.2898887372,0.1,99.9402355645341,75.202,78.784,101.51146058531315,33.21782297364581,93.34517165078628,2004,United Arab Emirates
3813443.0,1196458.0,2616985.0,16.43,1.661,6.0,27.94456,6.81736,0.0813461,5.368126,2.751,124346358066.712,0.644859397380344,-54458815.5207624,2397004765.14636,12036.8915963868,0.07,99.956868038962,74.984,78.521,101.51146058531315,33.21782297364581,93.34517165078628,2003,United Arab Emirates
3633655.0,1143337.0,2490318.0,16.401,1.987,6.0,27.85581,7.329075,0.0766304,5.94652,2.654,109816201497.617,-5.13893856439505,921170864.533696,2419605173.58747,11969.7659794339,0.07,99.9575678205787,73.631,77.35,101.51146058531315,33.21782297364581,98.8396224975586,2002,United Arab Emirates
3454198.0,1090384.0,2363814.0,16.525,2.047,6.0,28.14901,7.882632,0.0721296,6.188715,2.501,103311640571.818,1.1851792829892964,5064669843.43091,2312321307.01157,11601.5352912601,0.06,99.9579101547342,73.388,76.998,101.51146058531315,33.21782297364581,98.8621063232422,2001,United Arab Emirates
3275333.0,1037745.0,2237588.0,16.66,2.107,6.0,28.30097,8.502118,0.0674989,6.311143,2.25,104337372362.151,1.1851792829892964,5091899251.19129,2360789652.82505,11782.9240568822,0.08,99.9463267021532,73.166,76.617,101.51146058531315,33.21782297364581,94.9609298706055,2000,United Arab Emirates
3097563.0,985584.0,2111979.0,16.765,2.298,6.0,28.59951,8.478829,0.0672046,6.219571,2.223,84445473110.9598,1.1851792829892964,-285684168.98283684,1970319945.54118,11700.1655817815,0.07,99.9475251562273,72.348,76.193,101.51146058531315,33.21782297364581,88.8080520629883,1999,United Arab Emirates
2921130.0,934014.0,1987116.0,17.335,2.473,8.913544668587896,28.79739,8.449021,0.0663123,6.173886,2.147,75674336283.1858,1.1851792829892964,-285684168.98283684,1650374404.35671,10817.3891610438,0.07,99.9464139822009,71.704,75.676,98.2942276000977,33.21782297364581,82.7075119018555,1998,United Arab Emirates
2746119.0,883126.0,1862993.0,18.33,2.52,8.913544668587896,28.77199,8.524698,0.0657556,5.773343,1.983,78839008444.5655,1.1851792829892964,-285684168.98283684,1579950967.03895,9655.44464751892,0.08,99.9428216565202,71.555,75.534,97.3000564575195,33.21782297364581,82.8324813842773,1997,United Arab Emirates
2572735.0,832990.0,1739745.0,19.493,2.58,8.913544668587896,28.72022,8.558289,0.0669307,5.707699,1.903,73571233996.1863,1.1851792829892964,-285684168.98283684,1318714246.79924,9388.45236683918,0.08,99.9396062917291,71.365,75.343,100.12816619873,33.21782297364581,86.2679977416992,1996,United Arab Emirates
2433988.0,792349.0,1641639.0,19.508,2.559,8.913544668587896,28.80445,8.580645,0.0677539,5.813415,1.8,65743666575.8649,1.1851792829892964,-285684168.98283684,1174884227.73086,9329.95561194221,0.11,99.9149675375092,71.152,75.633,102.688140869141,33.21782297364581,90.1318435668945,1995,United Arab Emirates
35648100.0,17809564.0,17838536.0,20.700378250591015,6.343086682427107,12.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,6.006,80391853884.764,1.1851792829892964,896697148.57048,18864265883.609,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,94.1939697265625,31.5291271209717,97.7256164550781,2022,Uzbekistan
34915100.0,17446108.0,17468992.0,25.9,5.0,12.0,25.41384,23.94528,21.98738,13.76148,6.017,69600614988.6039,1.1851792829892964,360153826.738633,17134480168.2433,3671.529454986526,20.82783034257749,78.3627517306781,68.334,73.39,98.0319061279297,21.7918586730957,99.8681106567383,2021,Uzbekistan
34232050.0,17107640.0,17124410.0,24.6,5.1,12.0,24.82885,24.45806,22.21217,13.75273,5.29,60224701295.7983,1.1851792829892964,160076148.965502,14968146818.3653,3671.529454986526,1.03,78.3627517306781,67.876,72.789,99.4991455078125,16.2817840576172,101.913871765137,2020,Uzbekistan
33580350.0,16783206.0,16797144.0,24.3,4.6,12.0,24.52741,24.33034,22.66166,13.55805,5.861,60283503705.3907,1.1851792829892964,736218151.622629,14698217412.1535,3671.529454986526,1.56,78.3627517306781,68.782,73.883,100.332473754883,12.7707052230835,101.330146789551,2019,Uzbekistan
32956100.0,16470365.0,16485735.0,23.3,4.7,12.0,24.10358,25.1091,23.46712,13.35643,5.856,52870108217.5626,1.1851792829892964,1507553062.77007,14043734858.6568,3671.529454986526,1.49,78.3627517306781,68.479,73.815,101.29084777832,10.1563282012939,100.468803405762,2018,Uzbekistan
32388600.0,16186297.0,16202303.0,22.1,5.0,12.0,23.70688,25.7683,24.12242,13.12926,5.83,62081322741.1228,1.1851792829892964,1212894203.80268,17791555639.37,3671.529454986526,1.75,78.3627517306781,68.257,73.773,100.808502197266,8.8479585647583,98.4174575805664,2017,Uzbekistan
31847900.0,15916810.0,15931090.0,22.8,4.9,12.0,23.46469,26.23368,24.64048,13.00612,5.16,86138288633.2241,1.1851792829892964,852686386.621367,25218408987.8707,3671.529454986526,1.61,78.3627517306781,68.016,73.505,99.6603088378906,8.5376091003418,97.0858001708984,2016,Uzbekistan
31298900.0,15645109.0,15653791.0,23.5,4.9,12.0,23.13546,26.87248,25.29914,12.86665,5.15,86196264741.9423,1.1851792829892964,1426648122.88994,25187167935.4693,3671.529454986526,1.71,78.3627517306781,67.657,73.324,98.2377853393555,8.27053642272949,96.1420364379883,2015,Uzbekistan
30757700.0,15377751.0,15379949.0,23.3,4.9,12.0,22.77818,27.52995,25.92858,12.75123,5.09,80845385816.2062,1.1851792829892964,1114895844.84237,23199657852.8521,1645.44162925056,1.4,78.3627517306781,67.379,73.13,96.9022750854492,8.15322780609131,94.7278442382812,2014,Uzbekistan
30243200.0,15123261.0,15119939.0,22.5,4.8,12.0,22.73442,27.16615,25.48747,12.81869,4.86,73180037913.0325,1.1851792829892964,1222104499.24091,20351808953.2325,1637.19447677494,1.19,97.738499471809,67.174,72.841,95.7251663208008,8.14212894439697,94.2336883544922,2013,Uzbekistan
29774500.0,14892274.0,14882226.0,21.0,4.9,12.0,22.70325,26.60139,24.85567,12.89113,4.87,67517349212.0609,1.1851792829892964,793062273.963614,19555425719.9403,1610.80790609414,1.34,97.9849723784843,67.277,72.47,94.872444152832,8.02602291107178,92.7781219482422,2012,Uzbekistan
29339400.0,14678762.0,14660638.0,21.2,4.9,12.0,22.73241,27.09432,25.40889,13.05721,4.96,60178909297.208,1.1851792829892964,1134143879.37843,17872280379.7233,1631.5262070799,0.95,98.1159460693559,67.067,72.225,94.4833679199219,8.78003787994385,94.5573501586914,2011,Uzbekistan
28562400.0,14294053.0,14268347.0,22.0,4.8,11.0,22.69788,26.81454,25.04147,13.12282,5.36,49765676402.4495,1.1851792829892964,854753624.06921,13397928993.43,1653.46749572865,1.35,97.8150865869288,66.655,71.813,94.7384643554688,8.89045238494873,94.9652252197266,2010,Uzbekistan
27767400.0,13899689.0,13867711.0,23.4,4.8,11.0,22.33025,27.71076,25.98246,13.09203,5.04,33689223673.2577,1.1851792829892964,897000000.0,6277206915.84449,1643.14988079547,1.25,98.1598152608005,66.18,71.572,94.694938659668,9.90579032897949,95.0339813232422,2009,Uzbekistan
27302800.0,13669722.0,13633078.0,23.7,5.1,11.0,21.71346,28.83434,27.00933,12.95972,4.89,29549438883.8338,1.1851792829892964,1722017879.89081,5818168031.54383,1652.6510101528,0.8,98.0154160827318,66.086,71.445,95.571662902832,10.0275096893311,95.8720016479492,2008,Uzbekistan
26868000.0,13453551.0,13414449.0,22.7,5.1,11.0,21.30434,30.0482,28.20433,12.89584,4.99,22311393927.8817,1.1851792829892964,931000000.0,5184253015.48105,1664.06133690636,0.9,98.8243697054329,65.559,71.034,96.1197280883789,9.94225978851318,96.2601470947266,2007,Uzbekistan
26488250.0,13264039.0,13224211.0,21.0,5.3,11.0,20.79288,31.28017,29.3281,12.8317,6.012,17330833852.919,1.1851792829892964,-89000000.0,4346470646.14577,1755.75962926958,0.85,98.3388921537557,65.202,70.585,96.9056625366211,10.0318403244019,98.2505798339844,2006,Uzbekistan
26167000.0,13102791.0,13064209.0,20.4,5.4,11.0,20.43226,32.44124,30.43949,12.82003,7.071,14307509838.8053,1.1851792829892964,-24300000.0,3767318992.93762,1717.20105476363,1.62,98.4007427591086,64.695,70.301,97.81298828125,9.89124965667725,98.4192123413086,2005,Uzbekistan
25864350.0,12948520.0,12915830.0,20.9,5.0,11.0,20.17593,33.59752,31.53769,12.82348,8.171,12030023547.8807,1.1851792829892964,-49100000.0,3181220565.14914,1765.48028463889,1.05,98.4539516938643,64.302,70.548,97.9665069580078,13.9638395309448,96.7045974731445,2004,Uzbekistan
25567650.0,12795643.0,12772007.0,19.9,5.3,11.0,19.95119,34.72921,32.61063,12.87774,9.072,10134453435.4603,1.1851792829892964,-116000000.0,2884468878.04476,1764.45625624569,1.42,98.7079622696329,64.043,70.067,98.5799789428711,13.8150901794434,97.5596618652344,2003,Uzbekistan
25271850.0,12643063.0,12628787.0,21.1,5.4,11.0,19.86377,35.74419,33.67232,13.02545,10.113,9687788512.80184,1.1851792829892964,-145000000.0,2918221655.85218,1775.80984375896,1.02,99.0080929299209,63.636,69.601,99.4098892211914,13.6730003356934,101.860443115234,2002,Uzbekistan
24964450.0,12484420.0,12480030.0,20.5,5.3,11.0,19.9373,36.71826,34.71658,13.26742,11.181,11401421329.1974,1.1851792829892964,-205000000.0,3417440218.52358,1769.39608122751,0.78,98.9076579432453,63.086,69.126,100.016357421875,13.1942796707153,101.439567565918,2001,Uzbekistan
24650400.0,12321033.0,12329367.0,21.4,5.5,11.0,20.02424,37.66965,35.71931,13.5507,12.211,13760513969.314,1.1851792829892964,-219000000.0,4135846823.61892,1780.45792360367,0.72,98.781378269589,62.727,68.76,100.79638671875,12.749400138855,98.7276763916016,2000,Uzbekistan
24311650.0,12144366.0,12167284.0,22.4,5.4,11.0,20.25317,38.49746,36.60334,13.90615,13.3,17078465982.0282,1.1851792829892964,-168000000.0,4956675224.64698,1745.95307188118,1.48,98.8399935818734,62.373,68.438,100.585578918457,12.6068897247314,98.1113586425781,1999,Uzbekistan
